USER_ID,NUMBER_OF_RATINGS,AVERAGE_RATING_GIVEN
111864,29,4
76940,29,3.793103448
44315,29,3
111733,29,3.396551724
27653,29,3.655172414
115534,29,4.034482759
97502,29,3.172413793
34513,29,3.896551724
88329,29,3.586206897
132525,29,2.586206897
134020,29,3.482758621
115655,29,4.120689655
119533,29,2.74137931
120585,29,3.862068966
133844,29,3.586206897
54543,29,3.120689655
134383,29,2.586206897
134512,29,3.5
67735,29,3.172413793
17666,29,3.413793103
112023,29,4.172413793
101814,29,3.344827586
125741,29,3.155172414
125834,29,3.551724138
54830,29,3.827586207
98240,29,4.068965517
70933,29,3.689655172
101022,29,3.844827586
100789,29,3.931034483
54954,29,3.465517241
103601,29,3.24137931
76538,29,3.896551724
18101,29,2.862068966
44448,29,3.448275862
63877,29,3.793103448
96704,29,3.896551724
96907,29,3.448275862
102260,29,3.25862069
71574,29,3.75862069
55212,29,3.448275862
121571,29,3.896551724
4335,29,2.879310345
133709,29,2.793103448
111580,29,3.689655172
111590,29,3.620689655
17854,29,3.655172414
102135,29,3.517241379
120983,29,3.724137931
61896,29,3.206896552
53846,29,3.586206897
98669,29,4.25862069
131274,29,3.965517241
32683,29,3.75862069
9837,29,3.568965517
53751,29,3.706896552
99379,29,4.034482759
126874,29,3.310344828
128237,29,3.120689655
33477,29,3.620689655
53481,29,3.896551724
98946,29,3.586206897
126617,29,3.931034483
126748,29,3.482758621
34327,29,3.75862069
53215,29,3.862068966
26877,29,3.965517241
16074,29,4.413793103
98557,29,2.344827586
70851,29,4
51762,29,3.74137931
98727,29,3.517241379
62823,29,3.74137931
54570,29,3.448275862
99128,29,3.517241379
115654,29,3.965517241
72336,29,3.827586207
74464,29,3.344827586
61510,29,3.482758621
62708,29,3.482758621
54553,29,3.172413793
54522,29,3.620689655
61572,29,3.896551724
103309,29,3.586206897
45245,29,3.689655172
6706,29,3.793103448
62155,29,3.586206897
6305,29,2.931034483
42596,29,3.25862069
43291,29,3.706896552
70137,29,3.948275862
135448,29,4.24137931
135453,29,3.879310345
129048,29,3.793103448
129710,29,3.655172414
68711,29,4.034482759
130237,29,3.689655172
130307,29,3.24137931
130486,29,4.206896552
47354,29,3.689655172
63158,29,4
45409,29,3.551724138
47037,29,3.586206897
47707,29,4.172413793
47579,29,4.448275862
31180,29,3.413793103
49053,29,3.551724138
49290,29,3.517241379
49654,29,3.655172414
50143,29,3.24137931
50182,29,3.724137931
50861,29,3.862068966
90301,29,3.051724138
90570,29,4.948275862
90797,29,3.689655172
30639,29,4.051724138
107318,29,3.344827586
127236,29,3.862068966
127874,29,3.965517241
128127,29,3.034482759
106238,29,4.275862069
102480,29,3.482758621
102501,29,4.206896552
102887,29,3.482758621
103182,29,3.75862069
103513,29,3.620689655
103572,29,3.775862069
104930,29,3.206896552
106773,29,3.206896552
106873,29,4.24137931
106896,29,3.879310345
106959,29,3.551724138
30560,29,3.75862069
108294,29,3.965517241
108327,29,3.413793103
109612,29,3.689655172
109665,29,3.224137931
8363,29,3.224137931
8285,29,4
111192,29,3.931034483
111284,29,3.189655172
111520,29,4.172413793
7826,29,3.534482759
111978,29,3.517241379
7795,29,4.206896552
112489,29,3.465517241
62107,29,3.586206897
63134,29,3.775862069
84646,29,3.5
82287,29,4.017241379
66301,29,3.689655172
83552,29,4.275862069
83716,29,4.137931034
83803,29,3.862068966
122372,29,3.206896552
122600,29,4.310344828
65988,29,3.25862069
123473,29,3.517241379
65619,29,3.75862069
124129,29,3.896551724
124581,29,3.620689655
124582,29,4.051724138
125810,29,3.896551724
65089,29,3.551724138
81778,29,3.5
65086,29,3.862068966
65055,29,4.155172414
85143,29,3.896551724
85271,29,3.965517241
85430,29,3.172413793
87293,29,3.620689655
88278,29,3.568965517
88776,29,3.896551724
18446,29,3.689655172
89900,29,4.172413793
18385,29,3.551724138
126086,29,4.24137931
127083,29,4.103448276
127110,29,3.275862069
127119,29,3.793103448
77538,29,4.034482759
91581,29,4.172413793
30441,29,4.068965517
93184,29,4.189655172
93715,29,3.586206897
29855,29,4.137931034
94402,29,3.793103448
94931,29,4
18974,29,3.793103448
19386,29,3.965517241
19594,29,3.413793103
20240,29,3.689655172
28245,29,4.137931034
28178,29,3.896551724
77404,29,4.051724138
77492,29,3.586206897
11455,29,3.172413793
77828,29,3.551724138
77914,29,3.931034483
78045,29,3.465517241
27992,29,4.034482759
27491,29,3.724137931
79500,29,3.655172414
78775,29,2.827586207
67803,29,3.75862069
67681,29,3.724137931
21689,29,3.862068966
23548,29,2.896551724
23291,29,4.172413793
24276,29,3.586206897
25089,29,3.896551724
66702,29,2.896551724
114852,29,4.172413793
40891,29,4.586206897
40907,29,4.344827586
41148,29,3.775862069
41233,29,4.103448276
17803,29,4.275862069
113292,29,2.551724138
113724,29,3.568965517
113817,29,3.793103448
113826,29,3.24137931
115260,29,3.620689655
115264,29,3.948275862
26334,29,3.637931034
51515,29,3.75862069
51674,29,3.172413793
51758,29,3.827586207
40630,29,3.689655172
71255,29,3.827586207
25967,29,3.5
25948,29,3.620689655
25852,29,4.310344828
71669,29,4.206896552
71990,29,3.206896552
72001,29,4.189655172
72935,29,2.862068966
73136,29,4.206896552
6076,29,3.75862069
5961,29,4.379310345
115895,29,4.206896552
5666,29,3.75862069
5645,29,3.689655172
117080,29,3.827586207
124312,29,4.017241379
44879,29,3.793103448
44934,29,3.793103448
45296,29,3.862068966
67292,29,3.879310345
46348,29,3.5
46212,29,3.689655172
46727,29,3.931034483
46750,29,3.896551724
46935,29,2.913793103
47196,29,4.155172414
66552,29,3.448275862
122657,29,4
123001,29,3.310344828
124056,29,3.448275862
124161,29,4.379310345
117659,29,4.068965517
58623,29,4.310344828
59044,29,3.465517241
59315,29,4.086206897
65634,29,4.206896552
59602,29,3.672413793
59791,29,3.931034483
60269,29,3.344827586
60684,29,3.586206897
61194,29,3.482758621
61318,29,4.344827586
58322,29,4
39545,29,4.362068966
39602,29,3.672413793
40085,29,2.75862069
40107,29,4.482758621
81844,29,3.551724138
13578,29,3.862068966
20645,29,4.344827586
20727,29,3.810344828
21225,29,3.482758621
21345,29,3.551724138
22418,29,3.551724138
13120,29,2.844827586
13048,29,3.586206897
23408,29,3.75862069
12877,29,3.172413793
12741,29,3.931034483
24437,29,4.051724138
24795,29,3.25862069
57672,29,4.137931034
57439,29,3.551724138
80041,29,2.724137931
82331,29,3.482758621
57085,29,3
83155,29,3.965517241
83961,29,4.068965517
85028,29,4.137931034
86407,29,3.931034483
87195,29,3.051724138
87775,29,2.206896552
88577,29,3.896551724
12237,29,4.137931034
88923,29,3.620689655
99976,29,3.413793103
100129,29,3.689655172
100450,29,3.620689655
100871,29,4.034482759
91686,29,3.965517241
118202,29,4.448275862
118842,29,3.655172414
48967,29,3.034482759
49259,29,3.706896552
17227,29,3.24137931
17203,29,3.862068966
49630,29,3.75862069
50273,29,4.24137931
16616,29,4.103448276
51244,29,3.931034483
90268,29,3.344827586
16414,29,3.931034483
90647,29,3.862068966
91468,29,3.172413793
15942,29,4.448275862
127654,29,3.879310345
15888,29,3.517241379
92031,29,3.172413793
15536,29,3.362068966
92951,29,4.034482759
14643,29,3.655172414
14590,29,4.189655172
93866,29,3.620689655
94473,29,3.310344828
94623,29,3.896551724
95099,29,2.379310345
95162,29,3.75862069
95930,29,4.189655172
79914,29,4.206896552
79985,29,3.965517241
68052,29,3.74137931
120352,29,3.379310345
28132,29,4.103448276
214,29,3.862068966
1008,29,3.793103448
1124,29,4.051724138
1215,29,3.75862069
27600,29,4.068965517
3169,29,3.24137931
27318,29,3.655172414
57590,29,3.862068966
57605,29,3.620689655
12614,29,4.137931034
44713,29,3.75862069
44984,29,3.896551724
68220,29,3.896551724
119961,29,3.551724138
46888,29,4.482758621
48243,29,3.275862069
48406,29,3.896551724
48942,29,4.448275862
49251,29,4.034482759
49401,29,2.103448276
50505,29,3.517241379
50840,29,3.568965517
67469,29,4
51015,29,3.965517241
67265,29,3.896551724
67212,29,4
67071,29,4
90944,29,3.362068966
67035,29,3.24137931
37902,29,4.362068966
70530,29,3.344827586
98448,29,3.965517241
32912,29,2.655172414
32913,29,4.224137931
33026,29,3.034482759
70015,29,3.413793103
69948,29,3.344827586
33539,29,4.189655172
33960,29,4.086206897
34290,29,3.24137931
69833,29,3.75862069
69752,29,4
35651,29,3.344827586
69235,29,4.344827586
69010,29,3.862068966
92460,29,3.344827586
37992,29,3.068965517
52308,29,3.724137931
52689,29,3.896551724
31708,29,3.465517241
53969,29,3.603448276
30816,29,1.431034483
74627,29,3.827586207
74952,29,3.965517241
30315,29,2.879310345
30042,29,4
75537,29,2.827586207
75707,29,3.620689655
29432,29,4.568965517
64705,29,3.75862069
119580,29,4.344827586
5977,29,3.034482759
22996,29,3.620689655
23397,29,4.431034483
26790,29,3.724137931
26648,29,3.827586207
24306,29,3.25862069
24544,29,3.517241379
25987,29,3.793103448
81129,29,4
81155,29,3.896551724
81679,29,3.517241379
81931,29,3.24137931
82548,29,3.448275862
82890,29,3.655172414
83285,29,3.482758621
122884,29,3.75862069
22789,29,2.965517241
123282,29,4.344827586
123898,29,3.75862069
124463,29,3.913793103
125197,29,3.793103448
4940,29,4.137931034
84340,29,3.24137931
84999,29,4
85861,29,3.448275862
85921,29,3.586206897
86869,29,3.965517241
17091,29,4.379310345
87588,29,3.862068966
88092,29,3.327586207
89143,29,4.172413793
99692,29,3.413793103
80298,29,3.672413793
91202,29,3.206896552
94727,29,3.913793103
94925,29,3.862068966
94929,29,3.448275862
95140,29,3.620689655
95531,29,3.482758621
96298,29,4.25862069
65464,29,3.068965517
77310,29,3.568965517
78111,29,3.172413793
78288,29,3.965517241
79113,29,4.068965517
79169,29,3.344827586
79439,29,4.206896552
80012,29,2.534482759
98306,29,3.706896552
18281,29,4.310344828
80545,29,4.431034483
20408,29,2.672413793
20532,29,3.603448276
20585,29,4.310344828
20872,29,3.75862069
20939,29,3.379310345
21034,29,3.965517241
17957,29,3.793103448
21622,29,3.103448276
17537,29,4.103448276
22143,29,3.551724138
22351,29,3.896551724
22635,29,3.379310345
34698,29,4.103448276
138112,29,4.206896552
138262,29,3.275862069
16983,29,0.5
16694,29,2.482758621
97404,29,3.275862069
133438,29,3.310344828
133706,29,3.689655172
133906,29,3.879310345
134829,29,4.224137931
15785,29,4
97968,29,3.344827586
98889,29,3.689655172
99031,29,3.655172414
32556,29,3.482758621
14325,29,4.413793103
137537,29,3.24137931
35288,29,4.517241379
36741,29,4.620689655
37374,29,3.172413793
14012,29,3.379310345
51708,29,4.551724138
52071,29,3.103448276
52622,29,3.344827586
13693,29,3.724137931
13594,29,3.517241379
53624,29,3.75862069
53664,29,3.637931034
54521,29,4.051724138
13093,29,4.086206897
54953,29,3.965517241
74665,29,3.551724138
130037,29,3.482758621
26781,29,3.586206897
41978,29,3.965517241
42544,29,3.517241379
43036,29,4.344827586
44002,29,2.896551724
44043,29,3.517241379
25958,29,4.034482759
44646,29,3.724137931
135144,29,3.24137931
25744,29,3.310344828
135502,29,3.689655172
25523,29,3.793103448
129380,29,2.965517241
5756,29,3.482758621
129971,29,3.655172414
75205,29,3.75862069
130132,29,3.724137931
130595,29,3.913793103
130894,29,3.413793103
130911,29,2.913793103
130979,29,3.931034483
5619,29,4
5218,29,4.24137931
132468,29,3.827586207
136298,29,3.965517241
136402,29,3.551724138
136552,29,3.724137931
17065,29,3.982758621
137148,29,3.827586207
137336,29,3.275862069
137364,29,3.413793103
131096,29,3
9656,29,3.413793103
42052,29,2.103448276
42071,29,3.689655172
42087,29,3.275862069
42156,29,4.172413793
42761,29,4.068965517
43424,29,4.103448276
43714,29,3.810344828
43776,29,3.206896552
44282,29,4.172413793
44540,29,3.344827586
135254,29,3.362068966
135459,29,3.827586207
129526,29,4.448275862
129831,29,3.827586207
55805,29,4.344827586
8217,29,3.75862069
132055,29,3.982758621
136004,29,3.724137931
136182,29,4.379310345
136474,29,3.827586207
137546,29,3.568965517
137857,29,3.620689655
96491,29,3.724137931
96711,29,3.172413793
132871,29,3.379310345
6370,29,3.706896552
134322,29,4.293103448
134763,29,3.206896552
97648,29,3.24137931
98158,29,3.620689655
121988,29,3.775862069
75589,29,3.862068966
75682,29,3.310344828
75822,29,3.362068966
76371,29,3.810344828
64576,29,3.827586207
64941,29,4.068965517
12307,29,2.827586207
119615,29,3.75862069
11791,29,3.689655172
119930,29,3.413793103
120116,29,3.706896552
120481,29,3.413793103
120545,29,3.620689655
120658,29,3.482758621
121390,29,3.75862069
129015,29,3.827586207
11018,29,3.689655172
173,29,3.431034483
470,29,3.293103448
767,29,3.793103448
2264,29,4.637931034
2708,29,4.103448276
2853,29,3.517241379
2989,29,4.034482759
3096,29,4.051724138
3120,29,3.172413793
3730,29,4.24137931
4205,29,3.172413793
55468,29,3.689655172
10137,29,3.75862069
122782,29,3.310344828
78360,29,4.051724138
44829,29,3.224137931
44832,29,3.75862069
44987,29,3.896551724
44807,29,4.810344828
45299,29,4
12276,29,3.224137931
47214,29,3.517241379
48073,29,4.034482759
12074,29,3.482758621
46479,29,3.982758621
46527,29,3.189655172
46621,29,3.24137931
122264,29,3.482758621
11757,29,3.655172414
25796,29,3.465517241
123634,29,3.517241379
11452,29,3.603448276
124765,29,3.75862069
123697,29,3.689655172
124377,29,2.965517241
124625,29,2.931034483
122994,29,3.862068966
57860,29,3.448275862
58134,29,4.137931034
58668,29,3.862068966
58727,29,3.965517241
59129,29,3.379310345
59189,29,3.275862069
59657,29,3.724137931
10132,29,4.051724138
18292,29,3.25862069
117941,29,4.103448276
118475,29,3.655172414
48109,29,3.586206897
48375,29,4.155172414
48781,29,3.448275862
49036,29,3.379310345
49571,29,3.689655172
66033,29,2.931034483
50135,29,3.655172414
91084,29,3.586206897
91128,29,3.896551724
18737,29,3.24137931
91652,29,3.517241379
92043,29,3.482758621
92240,29,4.448275862
59290,29,3.206896552
92425,29,3.896551724
93578,29,3.931034483
93922,29,3.517241379
94041,29,3.862068966
93916,29,2.586206897
94292,29,3.413793103
94358,29,3.551724138
94590,29,3.310344828
95868,29,3.74137931
95964,29,3.689655172
19723,29,3.293103448
19877,29,4
20136,29,3.482758621
77143,29,3.413793103
77146,29,3.482758621
68752,29,3.068965517
6665,29,3.189655172
49181,29,4.137931034
49581,29,3.482758621
6492,29,3.586206897
6408,29,4.482758621
50094,29,3.517241379
50508,29,3.431034483
89996,29,3.689655172
90625,29,3.620689655
90814,29,3.965517241
91220,29,2.724137931
91710,29,3.603448276
93459,29,3.379310345
69302,29,3.5
95091,29,4.086206897
41643,29,4.086206897
95471,29,4.137931034
68739,29,3
31885,29,3.517241379
31835,29,3.862068966
77621,29,4.034482759
78136,29,4.068965517
44980,29,3.862068966
45324,29,3.74137931
45453,29,3.275862069
45556,29,3.068965517
46818,29,4
47124,29,3.310344828
30596,29,2.793103448
30542,29,4.982758621
47318,29,3.931034483
73638,29,4.275862069
60420,29,4.206896552
113244,29,3.413793103
9716,29,3.25862069
114321,29,4.586206897
114343,29,3.655172414
114442,29,4.586206897
9691,29,3.913793103
114882,29,3.827586207
115076,29,3.5
9477,29,3.862068966
114075,29,4.344827586
71128,29,3.965517241
71215,29,3.620689655
71664,29,4.24137931
71827,29,3.379310345
116601,29,3.896551724
73779,29,3.25862069
74020,29,3.586206897
116214,29,4.327586207
7946,29,3.75862069
118871,29,3.568965517
118928,29,4
38858,29,3.724137931
39203,29,3.982758621
39824,29,4.068965517
39887,29,3.793103448
6949,29,3.862068966
6900,29,3.551724138
6807,29,2.827586207
41553,29,3.896551724
73092,29,3.879310345
113941,29,3.793103448
114109,29,3.465517241
114257,29,3.965517241
114335,29,4.362068966
115298,29,3.120689655
115590,29,3.413793103
51469,29,3.310344828
70866,29,3.948275862
71523,29,3.603448276
71707,29,3.586206897
6974,29,3.862068966
72466,29,3.793103448
72489,29,3.586206897
6678,29,4.586206897
73023,29,3.827586207
8421,29,4.24137931
73323,29,3.103448276
73369,29,4.137931034
74141,29,4.206896552
116186,29,4.068965517
117381,29,3.862068966
117579,29,3.051724138
117586,29,3.24137931
69790,29,3.655172414
48440,29,3.482758621
48589,29,3.517241379
48721,29,3.637931034
49096,29,3.551724138
49118,29,3
69530,29,3.775862069
49426,29,4.344827586
124249,29,3.620689655
12568,29,3.931034483
12563,29,3.879310345
45746,29,2.931034483
46309,29,4
46952,29,3.931034483
47093,29,4.379310345
12076,29,3.517241379
47270,29,3.310344828
11932,29,3.965517241
47914,29,4.068965517
122234,29,3.75862069
11922,29,3.931034483
122618,29,3.931034483
11360,29,3.793103448
122880,29,4.189655172
49886,29,3.551724138
124310,29,3.310344828
123306,29,3.655172414
123472,29,4.24137931
125132,29,3.206896552
125284,29,3.844827586
57837,29,3.551724138
10324,29,3.706896552
10215,29,3.620689655
58716,29,3.137931034
9735,29,2.482758621
9449,29,3.965517241
38699,29,3.172413793
39664,29,3.275862069
40735,29,3.862068966
8524,29,4.103448276
27423,29,3.448275862
124797,29,3.603448276
125117,29,3.689655172
28882,29,3.206896552
124896,29,3.931034483
58468,29,3.965517241
58813,29,3.75862069
60449,29,4.068965517
60623,29,4.551724138
59720,29,3.120689655
27775,29,3.24137931
38709,29,3.706896552
27721,29,3.310344828
39682,29,3.655172414
39742,29,3.689655172
39854,29,3.568965517
124086,29,3.413793103
41723,29,4.362068966
113667,29,4.310344828
115329,29,4.344827586
68303,29,4.068965517
68268,29,2.706896552
51826,29,3.24137931
114951,29,4.172413793
71139,29,3.827586207
71531,29,3.931034483
71937,29,1.827586207
72371,29,3.775862069
72728,29,3.827586207
72940,29,3.827586207
73298,29,3.810344828
66982,29,3.948275862
18973,29,3.137931034
50103,29,3.586206897
50171,29,3.206896552
50172,29,3.344827586
69480,29,3.068965517
50509,29,3.931034483
50814,29,3.344827586
51060,29,3.379310345
51246,29,3.827586207
90248,29,3.534482759
90822,29,3.896551724
90939,29,3.25862069
91151,29,3.655172414
91898,29,3.517241379
31563,29,4.310344828
95051,29,3.862068966
47438,29,3.206896552
19194,29,3.534482759
19919,29,3.931034483
77338,29,4.068965517
77934,29,3.310344828
30463,29,3.74137931
45910,29,4.189655172
46749,29,3.689655172
47473,29,3.75862069
46613,29,3.137931034
47404,29,3.896551724
48034,29,3.620689655
29941,29,4.103448276
29535,29,3.396551724
123493,29,2.448275862
22242,29,3.137931034
9480,29,2.896551724
61992,29,3.103448276
9413,29,4.396551724
62833,29,4.310344828
63195,29,3.672413793
8567,29,3.448275862
79510,29,2.896551724
8344,29,4.24137931
80143,29,3.517241379
80198,29,4.137931034
80280,29,4.551724138
7895,29,3.862068966
20993,29,3.827586207
21369,29,4.034482759
21385,29,3.396551724
112408,29,4.120689655
22772,29,4.517241379
22946,29,4.034482759
6876,29,3.913793103
23925,29,3.75862069
24659,29,4.448275862
70695,29,3.637931034
25112,29,3.793103448
80818,29,3.586206897
70676,29,2.827586207
80956,29,4.103448276
81085,29,3.172413793
81299,29,3.137931034
82371,29,3.793103448
82394,29,3.75862069
83584,29,3.482758621
107976,29,3.603448276
127248,29,3.965517241
15461,29,3.793103448
15044,29,3.620689655
101801,29,3.172413793
14497,29,4.017241379
103057,29,3.310344828
14205,29,4.189655172
103228,29,3.448275862
13742,29,3.172413793
104450,29,4.103448276
106399,29,4.310344828
106424,29,4.103448276
106445,29,4.482758621
12257,29,3.620689655
107041,29,3.965517241
84056,29,3.586206897
108220,29,3.482758621
108831,29,3.965517241
11732,29,3.551724138
109126,29,3.827586207
109705,29,3.637931034
109724,29,4.034482759
105543,29,3.620689655
105573,29,3.379310345
106101,29,2
110140,29,3.413793103
110248,29,3.948275862
110763,29,3.862068966
111194,29,3.879310345
111221,29,3.896551724
111289,29,3.137931034
105006,29,3.931034483
106691,29,3.482758621
106862,29,2.74137931
106932,29,4.017241379
28996,29,4.137931034
107394,29,4.068965517
28480,29,4.017241379
28265,29,2.896551724
108404,29,3.862068966
108701,29,3.482758621
28088,29,3.862068966
109198,29,3.724137931
109246,29,3.448275862
109420,29,3.931034483
104562,29,4.137931034
28011,29,3.551724138
29138,29,3.620689655
105157,29,3.620689655
